100,100.051,100.2,100.081,100.108,100.103,100.043,100.073,100.018,99.9058,99.7721,99.8537,99.9575,99.8537,99.851,99.7906,99.7933,99.7802,99.7032,99.8144,99.803,99.7529,99.6894,99.7638,99.8131,99.9908,100.127,100.235,100.262,100.24,100.425,100.34,100.305,100.331,100.35,100.4,100.383,100.591,100.6,100.391,100.492,100.555,100.465,100.56,100.594,100.598,100.666,100.686,100.659,100.451,100.425,100.232,100.208,100.344,100.2,100.104,100.171,100.23,100.104,100.072,100.111,100.218,100.314,100.362,100.45,100.662,100.616,100.69,100.765,100.806,100.865,100.909,100.837,101.041,101.081,101.08,100.999,100.992,101.045,101.167,101.268,101.343,101.253,101.251,101.391,101.512,101.452,101.531,101.636,101.731,101.877,101.795,101.766,101.905,101.908,101.814,101.515,101.61,101.467,101.533,101.484,
100,100.088,100.121,100.109,100.079,100.121,100.166,100.214,100.063,100.065,100.054,100.097,99.9464,99.8548,99.7692,99.6503,99.6809,99.5713,99.539,99.5097,99.5372,99.6666,99.623,99.644,99.5277,99.5293,99.4946,99.5008,99.3799,99.3592,99.5184,99.5002,99.4821,99.3194,99.3476,99.3455,99.2604,99.2012,99.21,99.1754,99.2104,99.0855,98.9861,98.9673,98.9478,98.9509,99.0334,99.0114,99.0294,99.0248,99.0336,99.1151,99.2427,99.2978,99.2509,99.3419,99.2321,99.2695,99.138,99.1982,99.1916,99.2001,99.2693,99.3844,99.6,99.5486,99.6937,99.7376,99.8562,99.926,99.9336,100.124,100.015,99.9186,99.8931,99.857,99.8414,99.7922,99.8293,99.8708,99.8317,99.7957,99.7472,99.8101,99.9635,99.8658,99.8729,99.8206,99.7624,99.9896,99.9126,99.7728,99.8282,99.7868,99.8292,99.854,99.6219,99.7948,99.911,100.112,100.103,
100,99.9769,99.873,99.9108,100.12,100.185,100.235,100.285,100.375,100.382,100.535,100.539,100.51,100.752,100.752,100.774,100.766,100.794,100.742,100.786,100.941,101.018,100.851,100.817,100.788,100.84,100.811,100.951,100.973,101.052,101.148,101.221,101.358,101.587,101.455,101.52,101.324,101.4,101.336,101.262,101.171,101.166,101.358,101.387,101.468,101.483,101.6,101.731,101.88,102.027,102.093,102.017,102.128,102.064,102.133,102.187,102.205,102.143,102.23,102.133,102.229,102.279,102.431,102.488,102.556,102.667,102.649,102.553,102.605,102.629,102.868,103.019,102.921,103.069,103.034,103.113,103.161,103.16,103.14,103.35,103.539,103.669,103.587,103.483,103.697,103.829,103.738,103.715,103.908,103.869,103.788,103.93,104,104.088,104.174,104.264,104.326,104.359,104.364,104.265,104.302,
100,100.181,100.369,100.365,100.349,100.297,100.411,100.365,100.33,100.176,100.232,100.257,100.306,100.41,100.527,100.666,100.656,100.588,100.566,100.845,100.902,100.968,100.808,100.693,100.708,100.736,100.761,100.789,100.862,100.832,100.817,100.784,100.787,100.616,100.583,100.614,100.607,100.76,100.756,100.715,100.681,100.384,100.344,100.555,100.507,100.466,100.55,100.517,100.574,100.687,100.786,100.661,100.741,100.696,100.645,100.647,100.571,100.642,100.668,100.653,100.803,100.905,100.91,101.106,101.013,101.053,101.055,101.057,101.27,101.379,101.469,101.487,101.403,101.433,101.519,101.36,101.333,101.438,101.528,101.712,101.787,101.881,101.95,101.901,101.912,102.031,102.048,101.909,102.062,101.994,102.081,101.935,102.056,102.014,102.115,102.178,102.23,102.083,102.102,102.135,102.187,
100,100.063,100.093,100.075,99.9321,99.9956,99.8241,99.9134,100.006,100.141,100.177,100.237,100.194,99.9575,100.084,100.14,100.216,100.158,100.182,100.346,100.373,100.312,100.315,100.329,100.418,100.55,100.632,100.482,100.386,100.351,100.499,100.462,100.414,100.48,100.426,100.342,100.187,100.262,100.19,100.175,100.286,100.308,100.364,100.486,100.421,100.21,100.266,100.203,100.125,99.9886,100.036,100,100.126,100.265,100.343,100.362,100.202,100.215,100.214,100.279,100.317,100.233,100.145,100.096,100.202,100.361,100.421,100.47,100.561,100.627,100.701,100.762,100.8,100.812,100.888,100.812,100.989,100.645,100.768,100.818,101.049,101.051,101.102,101.255,101.421,101.532,101.525,101.652,101.75,101.802,101.755,101.73,101.759,101.857,101.756,101.809,101.756,101.754,101.846,102.02,102.102,
100,100.002,99.9449,100.026,100.173,100.26,100.353,100.549,100.682,100.69,100.836,100.841,100.715,100.741,100.778,100.711,100.569,100.649,100.674,100.595,100.603,100.764,100.669,100.65,100.675,100.824,100.947,100.94,100.755,100.741,100.699,100.734,100.802,100.751,100.832,100.773,100.836,100.927,101.21,101.183,101.157,101.196,101.095,101.166,101.229,101.285,101.207,101.251,101.393,101.359,101.294,101.278,101.371,101.575,101.65,101.76,101.914,101.753,101.801,101.905,101.965,102.053,102.11,102.066,102.108,102.16,102.292,102.321,102.322,102.512,102.593,102.558,102.788,102.81,102.88,102.961,103.134,103.126,103.104,103.042,103.027,102.975,103.048,103.187,103.158,103.143,103.341,103.404,103.573,103.618,103.494,103.485,103.405,103.421,103.352,103.39,103.305,103.393,103.592,103.559,103.504,
100,100.151,100.326,100.347,100.497,100.338,100.275,100.153,99.9878,100.002,100.089,100.111,100.031,99.9458,100.095,100.081,100.085,100.186,100.064,100.311,100.203,100.154,100.217,100.257,100.333,100.286,100.425,100.407,100.364,100.418,100.552,100.464,100.389,100.354,100.359,100.355,100.511,100.457,100.446,100.418,100.482,100.629,100.753,100.672,100.758,100.714,100.864,100.874,100.942,101.009,100.97,100.95,100.936,100.875,100.996,101.086,100.948,101.153,101.091,101.027,100.88,100.783,100.877,100.844,100.861,100.674,100.885,100.781,100.965,101.011,100.986,100.785,100.81,100.678,100.716,100.711,100.626,100.652,100.613,100.7,100.779,100.766,100.657,100.7,100.782,100.769,100.849,100.856,101.034,101.067,101.035,101.157,101.154,101.289,101.455,101.549,101.509,101.441,101.394,101.285,101.201,
100,100.104,100.043,100.1,100.109,100.021,100.103,100.181,100.121,100.098,100.219,100.31,100.192,100.281,100.495,100.479,100.677,100.692,100.718,100.855,100.838,100.876,100.771,100.898,100.8,100.57,100.631,100.635,100.608,100.532,100.662,100.739,100.715,100.828,100.931,100.982,100.976,100.917,100.92,101.157,101.157,101.183,101.315,101.382,101.513,101.42,101.503,101.45,101.532,101.578,101.661,101.77,101.718,101.747,101.981,102.018,101.965,102.093,102.2,102.183,102.188,102.331,102.389,102.307,102.233,102.204,102.174,102.154,102.309,102.348,102.254,102.363,102.533,102.669,102.698,102.657,102.736,102.522,102.442,102.379,102.396,102.447,102.439,102.491,102.425,102.569,102.396,102.428,102.523,102.557,102.542,102.593,102.541,102.659,102.576,102.482,102.588,102.535,102.654,102.808,102.777,
100,100.055,99.878,99.8523,99.9201,99.9968,99.8442,99.822,99.8027,99.7754,99.6632,99.6588,99.6741,99.8376,99.8699,99.9912,100.021,99.999,99.9558,99.9397,99.9094,100.074,100.217,100.318,100.15,100.169,100.101,100.283,100.292,100.279,100.141,100.286,100.252,100.204,100.269,100.13,100.266,100.566,100.677,100.637,100.864,100.833,101.004,101.033,100.935,101.161,101.137,101.275,101.308,101.44,101.311,101.408,101.539,101.639,101.651,101.656,101.618,101.536,101.529,101.638,101.647,101.622,101.586,101.547,101.604,101.653,101.797,101.872,102.056,102.221,102.364,102.489,102.533,102.532,102.55,102.657,102.586,102.677,102.783,102.646,102.732,102.694,102.525,102.625,102.674,102.597,102.425,102.437,102.486,102.301,102.264,102.079,102.013,102.134,102.051,102.193,102.115,102.099,102.167,102.286,102.309,
100,99.9353,99.6265,99.671,99.8178,99.7959,99.7462,99.8561,99.872,99.8082,99.5975,99.7502,99.9502,100.039,99.8538,99.8531,99.9102,99.8356,99.7763,99.8025,99.843,99.8809,99.9983,100,99.976,99.9974,99.9458,99.9852,100.018,99.9742,99.9067,99.8559,99.9078,99.8787,99.9965,100.101,100.145,100.13,100.145,100.218,100.292,100.353,100.504,100.513,100.533,100.688,100.673,100.723,100.681,100.681,100.601,100.608,100.577,100.611,100.663,100.585,100.632,100.658,100.617,100.764,100.937,101.123,101.092,101.057,100.977,100.874,100.938,101.034,101.126,101.094,101.077,101.098,101.089,101.201,101.117,101.038,101.002,101.07,101.021,101.113,101.189,101.088,101.175,101.133,101.232,101.243,101.264,101.243,101.177,101.273,101.302,101.157,101.198,101.298,101.127,101.127,101.134,101.218,101.322,101.356,101.266,
