4.39167,4.4135,4.47809,4.42636,4.43828,4.43598,4.41,4.42305,4.39931,4.35139,4.29463,4.32925,4.37348,4.32925,4.32807,4.30246,4.3036,4.29809,4.26558,4.31257,4.30773,4.28654,4.25977,4.29114,4.31202,4.38775,4.44642,4.49309,4.5051,4.49519,4.57638,4.5388,4.52375,4.53517,4.54328,4.56503,4.55756,4.6495,4.65352,4.56127,4.60589,4.6335,4.59364,4.63598,4.65104,4.65257,4.68282,4.69201,4.67982,4.58762,4.57627,4.492,4.48159,4.54063,4.47794,4.43626,4.46531,4.49097,4.43619,4.42278,4.43922,4.48569,4.52751,4.54848,4.58738,4.68106,4.6608,4.69377,4.72723,4.74545,4.77217,4.79216,4.75972,4.85199,4.87013,4.86983,4.83284,4.82961,4.85396,4.90969,4.95594,4.99084,4.94918,4.94815,5.01306,5.06961,5.04127,5.07828,5.12742,5.17233,5.24177,5.20289,5.18914,5.25546,5.25691,5.2117,5.07062,5.11534,5.04852,5.07925,5.05625,
4.39167,4.42949,4.44391,4.43854,4.42568,4.4436,4.46308,4.48409,4.41864,4.41981,4.41497,4.43337,4.36875,4.32971,4.29341,4.24333,4.25619,4.21028,4.19677,4.18461,4.19604,4.25016,4.23187,4.24071,4.19206,4.19273,4.17829,4.1809,4.13082,4.12226,4.1882,4.18066,4.17313,4.10587,4.11749,4.11661,4.08165,4.05746,4.06107,4.04694,4.06122,4.01043,3.97028,3.96271,3.95491,3.95615,3.98934,3.98048,3.98772,3.98588,3.98944,4.02245,4.07444,4.09701,4.07777,4.11516,4.0701,4.08542,4.03175,4.05624,4.05354,4.05704,4.08532,4.13267,4.22224,4.20081,4.26157,4.28006,4.33029,4.36004,4.36328,4.44523,4.39819,4.35688,4.346,4.33062,4.32401,4.30313,4.31888,4.3365,4.3199,4.30464,4.28412,4.31072,4.37603,4.33437,4.33739,4.31517,4.29055,4.38723,4.35432,4.29493,4.3184,4.30088,4.31883,4.32935,4.23141,4.30425,4.35363,4.43973,4.43604,
4.39167,4.38179,4.33745,4.35352,4.44312,4.47157,4.49294,4.51473,4.55433,4.55738,4.62475,4.6266,4.61373,4.72133,4.72133,4.73129,4.72782,4.74005,4.71673,4.73672,4.80664,4.84147,4.76596,4.75069,4.73735,4.76112,4.74768,4.81129,4.82107,4.857,4.901,4.93456,4.99786,5.10467,5.04265,5.07296,4.98184,5.01732,4.9877,4.95335,4.91138,4.90911,4.99776,5.01131,5.0487,5.05579,5.11079,5.17247,5.24351,5.3139,5.34559,5.30883,5.3625,5.3314,5.36471,5.39127,5.39962,5.36998,5.41187,5.36479,5.41168,5.43574,5.51038,5.53828,5.57205,5.62707,5.61796,5.57063,5.59598,5.60793,5.72729,5.80365,5.75432,5.8292,5.81144,5.85155,5.87572,5.87509,5.86513,5.97262,6.07024,6.13843,6.09534,6.04162,6.15266,6.22236,6.17431,6.16219,6.26415,6.24346,6.20052,6.27574,6.31291,6.35945,6.4054,6.45409,6.48759,6.50536,6.50805,6.45464,6.47462,
4.39167,4.4695,4.55177,4.54985,4.543,4.52016,4.57015,4.54973,4.53464,4.46763,4.49202,4.50266,4.52423,4.56964,4.62124,4.68283,4.67854,4.64805,4.6384,4.76328,4.78882,4.81871,4.74629,4.69516,4.70163,4.71435,4.72551,4.73813,4.77073,4.7573,4.75052,4.73555,4.73721,4.66084,4.64602,4.65994,4.6566,4.72505,4.72298,4.70474,4.68947,4.55812,4.54062,4.63379,4.61241,4.59435,4.63142,4.61684,4.6418,4.69228,4.73668,4.68064,4.71654,4.6965,4.67369,4.67464,4.64087,4.6721,4.68364,4.67726,4.74408,4.79038,4.79264,4.88177,4.83917,4.85735,4.85839,4.85919,4.95701,5.00762,5.04946,5.05774,5.01865,5.0327,5.07266,4.99849,4.986,5.03468,5.07673,5.16339,5.19892,5.24364,5.27699,5.2535,5.25844,5.31554,5.32402,5.25728,5.33076,5.29802,5.33957,5.26961,5.32771,5.30755,5.35641,5.38656,5.41192,5.3409,5.34984,5.36586,5.3909,
4.39167,4.41853,4.4315,4.42411,4.36263,4.38978,4.31666,4.35462,4.39437,4.45229,4.46795,4.49394,4.4755,4.37346,4.42774,4.45174,4.48476,4.45986,4.47014,4.54157,4.5533,4.52668,4.52797,4.53406,4.57309,4.63129,4.66767,4.60141,4.55899,4.54355,4.60879,4.59268,4.57118,4.60036,4.57652,4.53964,4.47214,4.50475,4.4736,4.46692,4.51528,4.52503,4.5494,4.60296,4.57448,4.48231,4.50661,4.47934,4.44553,4.38678,4.40715,4.39173,4.44604,4.506,4.54003,4.5486,4.47878,4.48445,4.48409,4.51249,4.52898,4.49216,4.45431,4.43286,4.47862,4.54828,4.57452,4.59591,4.63628,4.66561,4.69833,4.72576,4.74297,4.74834,4.78243,4.74824,4.82834,4.67377,4.7286,4.75085,4.85561,4.85636,4.88002,4.94996,5.02694,5.07874,5.07548,5.13528,5.18138,5.20627,5.18392,5.17221,5.18557,5.23215,5.18438,5.20961,5.18434,5.18349,5.2269,5.3104,5.3498,
4.39167,4.39249,4.36809,4.40266,4.46632,4.50387,4.54449,4.63074,4.69008,4.69379,4.75916,4.76133,4.70466,4.71664,4.73302,4.70318,4.63994,4.67536,4.68629,4.65139,4.65502,4.72674,4.68416,4.6758,4.68701,4.75352,4.8094,4.80624,4.72278,4.71657,4.69768,4.71329,4.74403,4.72089,4.75736,4.731,4.75915,4.80022,4.92944,4.91711,4.90481,4.92284,4.8768,4.90904,4.93809,4.96407,4.92779,4.94801,5.01389,4.99819,4.96805,4.96071,5.00392,5.09901,5.13434,5.18606,5.25951,5.18316,5.20591,5.25532,5.28404,5.32608,5.35368,5.33233,5.35281,5.378,5.44237,5.45625,5.45664,5.55015,5.59033,5.57288,5.6871,5.69835,5.73336,5.77446,5.86218,5.85778,5.84692,5.81525,5.80795,5.7812,5.81826,5.88901,5.87438,5.86655,5.96792,6.00064,6.08795,6.11183,6.04738,6.04263,6.00127,6.00957,5.97387,5.99313,5.94935,5.99497,6.09828,6.08111,6.05227,
4.39167,4.45672,4.53302,4.54206,4.6079,4.53825,4.51057,4.45745,4.38645,4.3925,4.42986,4.43948,4.40511,4.3685,4.43248,4.42657,4.42835,4.47195,4.41926,4.52609,4.47943,4.45804,4.48535,4.50263,4.53591,4.51515,4.57628,4.56808,4.54948,4.57307,4.6321,4.5932,4.56023,4.54511,4.54722,4.54543,4.61421,4.59018,4.58545,4.57299,4.60135,4.66642,4.72173,4.68579,4.7242,4.70437,4.77163,4.77605,4.80691,4.83754,4.81981,4.81045,4.80445,4.77651,4.83165,4.87253,4.80975,4.90317,4.87497,4.84577,4.77886,4.73534,4.77739,4.7625,4.77016,4.68667,4.78142,4.7343,4.81747,4.83829,4.82715,4.73625,4.74728,4.68811,4.70512,4.70324,4.66515,4.67661,4.6593,4.69818,4.73364,4.72754,4.67892,4.69818,4.73461,4.72883,4.76479,4.76806,4.84873,4.86395,4.84936,4.90499,4.90368,4.96585,5.04261,5.08682,5.06815,5.03642,5.0145,4.96403,4.9252,
4.39167,4.43658,4.41016,4.43461,4.43862,4.40064,4.43592,4.46979,4.44369,4.43377,4.48626,4.52586,4.47462,4.51296,4.60721,4.59999,4.6878,4.69443,4.70608,4.76756,4.75981,4.77716,4.72998,4.78688,4.74298,4.64011,4.66723,4.66922,4.65728,4.6236,4.68107,4.71565,4.70483,4.75557,4.8022,4.82493,4.82226,4.79579,4.79719,4.90521,4.90503,4.91677,4.97798,5.00882,5.06988,5.02665,5.06527,5.04061,5.07885,5.10049,5.13961,5.19118,5.16615,5.18022,5.29175,5.30953,5.28378,5.34576,5.39745,5.38926,5.39144,5.46137,5.48986,5.44945,5.41335,5.39931,5.38473,5.37498,5.45048,5.46945,5.42352,5.47686,5.56072,5.62811,5.64215,5.622,5.66158,5.55528,5.51566,5.48485,5.49291,5.51794,5.5144,5.53981,5.50712,5.57823,5.49284,5.50888,5.55549,5.57236,5.56485,5.59007,5.56428,5.62296,5.58168,5.53518,5.58794,5.56152,5.62037,5.69711,5.68206,
4.39167,4.41534,4.33957,4.32863,4.35749,4.39031,4.32519,4.31575,4.30761,4.29604,4.24876,4.24691,4.25334,4.32241,4.33611,4.38789,4.40073,4.39126,4.37275,4.36586,4.35293,4.42339,4.48513,4.52928,4.4561,4.46464,4.43493,4.51386,4.51806,4.51223,4.45249,4.51534,4.50066,4.47965,4.50778,4.44777,4.50661,4.63851,4.68765,4.67006,4.77153,4.75794,4.83506,4.84815,4.80399,4.90662,4.89573,4.95925,4.97478,5.03585,4.97612,5.02105,5.08225,5.12925,5.13485,5.13725,5.11899,5.08077,5.07747,5.1287,5.13269,5.1212,5.10409,5.08572,5.11236,5.13568,5.20379,5.23932,5.32771,5.40755,5.47748,5.53862,5.56042,5.56007,5.56898,5.62212,5.58691,5.63171,5.68504,5.61653,5.65927,5.64017,5.55667,5.6059,5.6304,5.59213,5.50742,5.51334,5.53729,5.44672,5.42851,5.33897,5.30687,5.36548,5.32513,5.39422,5.35624,5.34856,5.38125,5.43921,5.4505,
4.39167,4.36399,4.23335,4.25202,4.31401,4.30471,4.28369,4.33024,4.337,4.30994,4.2212,4.2854,4.37034,4.40821,4.32928,4.32898,4.35329,4.32154,4.29641,4.30751,4.32468,4.3408,4.39097,4.39183,4.38138,4.39056,4.36846,4.38534,4.39934,4.38063,4.35178,4.33018,4.35224,4.33986,4.39017,4.43529,4.45425,4.44756,4.45401,4.48584,4.51797,4.5447,4.61096,4.61495,4.62366,4.69276,4.68611,4.70826,4.68943,4.6898,4.65391,4.65723,4.64336,4.65852,4.68173,4.64697,4.66798,4.67952,4.66129,4.72654,4.8048,4.88935,4.87526,4.85915,4.82276,4.77629,4.8053,4.849,4.89074,4.87598,4.8686,4.87777,4.87369,4.92523,4.88679,4.85057,4.83407,4.86499,4.84278,4.88507,4.91965,4.87341,4.91344,4.894,4.93938,4.94464,4.95413,4.94442,4.91418,4.95817,4.97175,4.90477,4.92374,4.96976,4.89115,4.89115,4.89451,4.93323,4.98102,4.99664,4.95495,
